,Number,Locus,PPEE,PPDE,PostFC,RealFC,D1,D2,D3,L1,L2,L3,New Locus,Gene,Product,ProteinID,Start,End,Chrom,Relation
349,2885,gene-ACX60_RS14685_ACX60_RS14685,1.00475183728577e-13,0.9999999999999,-2.35821370157945,-2.37040433456682,64.253757709848,43.9287829372476,67.0573215837854,143.025495437954,118.919368278889,153.485577434166,A1S_0740,(),ImmA/IrrE family metallo-endopeptidase,WP_000379937.1,3102180,3103475,NZ_CP012004.1,WT only
350,2894,gene-ACX60_RS14730_ACX60_RS14730,3.16675284883772e-08,0.999999968332472,2.7420950575859284,2.745075866426555,856.473384018769,735.620975288146,931.690362005018,423.117090670615,366.177460739945,130.072523249293,A1S_0731,(),M20 family metallopeptidase,WP_001033438.1,3112358,3113725,NZ_CP012004.1,WT only
351,2902,gene-ACX60_RS14770_ACX60_RS14770,2.10152874516867e-05,0.999978984712548,1.9346833260517984,1.9402046137396978,187.650178766261,148.166572957835,180.851564271421,109.652879835765,94.1935590327832,62.4348111596609,A1S_0723,(),CoA transferase,WP_000501139.1,3122648,3123877,NZ_CP012004.1,WT only
352,2903,gene-ACX60_RS14775_ACX60_RS14775,0.0484944240745605,0.951505575925439,3.920836474993583,3.9535528908563586,241.681747749542,93.0694553755246,220.476345207294,61.9777146897802,45.9193600284818,32.5181308123234,A1S_0722,(),MFS transporter,WP_001058257.1,3123930,3125252,NZ_CP012004.1,WT only
353,2904,gene-ACX60_RS14780_ACX60_RS14780,0.0041624932858128,0.995837506714187,2.6123041730887344,2.614231283959679,1155.10732610204,842.83698788075,1442.74843407538,563.75882785127,479.209731579284,273.152298823516,A1S_0721,(),acyl-CoA dehydrogenase,WP_001984166.1,3125474,3126694,NZ_CP012004.1,WT only
354,2916,gene-ACX60_RS14840_ACX60_RS14840,1.21834715094415e-07,0.999999878165285,2.2522296806052995,2.255253157759486,438.093802567145,562.884066111173,468.385231062501,243.143342244522,261.387126315973,146.981951271702,A1S_0709,(),cation transporter,WP_001131871.1,3134780,3135775,NZ_CP012004.1,Shared
355,2922,gene-ACX60_RS14870_ACX60_RS14870,0.0055111832437654,0.994488816756235,1.9914171133907668,1.9975993535821617,130.697984432532,191.350800252078,181.867584295418,61.9777146897802,108.322592887701,81.9456896470549,A1S_0704,(),DUF2218 domain-containing protein,WP_000843456.1,3141066,3141338,NZ_CP012004.1,WT only
356,2942,gene-ACX60_RS14970_raiA,0.0,1.0,9.381213026337647,9.38903024859356,4277.25582573056,5728.61111727429,5829.92289769334,673.411707687035,733.532340967799,279.655924985981,A1S_0683,raiA,ribosome-associated translation inhibitor RaiA,WP_001167461.1,3162016,3162354,NZ_CP012004.1,Shared
357,2945,gene-ACX60_RS14985_ACX60_RS14985,3.96503063559983e-06,0.999996034969364,2.629993904982122,2.630587311418439,3680.11206814141,4559.53218329839,3127.48235726607,975.755686251583,1917.8161844921,1427.545942661,,,,,,,,WT only
358,2968,gene-ACX60_RS15100_ACX60_RS15100,1.18582921260213e-12,0.999999999998814,-2.92984985733582,-2.93082904524966,1190.88498664502,556.183065324135,1353.33867196367,2953.47648079375,2653.90352574867,3479.4399969186,A1S_3506,(),hypothetical protein,WP_000897673.1,3191968,3192219,NZ_CP012004.1,Shared
359,2969,gene-ACX60_RS15105_ACX60_RS15105,0.0042727065916079,0.995727293408392,2.1600665668985073,2.1607077087258264,1809.32740460231,1996.89823453726,2343.9581953605,1041.70235843977,1385.82273726982,418.833524862725,A1S_0603,(),integration host factor subunit alpha,WP_000126166.1,3192390,3192686,NZ_CP012004.1,WT only
360,2980,gene-ACX60_RS15160_infC,0.0038541131370935,0.996145886862907,-1.83788574856038,-1.83812653489484,1766.24818068321,1877.02477601358,1830.86808324214,2780.65400713956,2955.32291465357,4326.2121232715,A1S_0593,infC,translation initiation factor IF-3,WP_012297364.1,3201861,3202412,NZ_CP012004.1,WT only
361,3013,gene-ACX60_RS15325_acnA,0.0217016879288059,0.978298312071194,4.234407552296917,4.234712997446923,25402.8691418559,14574.6767118071,30564.9303818942,6657.83681263677,8790.61389673449,1209.67446621843,A1S_0558,acnA,aconitate hydratase AcnA,WP_001151968.1,3236708,3239464,NZ_CP012004.1,WT only
362,3057,gene-ACX60_RS15545_ACX60_RS15545,0.0053387483516094,0.994661251648391,-1.84890263671764,-1.85221800772922,160.63439427462,116.150680308655,125.986482975597,266.980924817515,182.500020626017,296.565353008389,A1S_0512,(),AMP-binding protein,WP_000271577.1,3287982,3289640,NZ_CP012004.1,WT only
363,3073,gene-ACX60_RS15625_ACX60_RS15625,0.0,1.0,3.420315393106238,3.4299543647043613,396.474891323267,509.27605981487,449.080850606563,151.368649338502,133.048402133806,110.561644761899,A1S_0496,(),phosphatase PAP2 family protein,WP_000669565.1,3302015,3302566,NZ_CP012004.1,Shared
364,3098,gene-ACX60_RS15750_ACX60_RS15750,0.0002627514267464,0.999737248573254,2.119697409406032,2.1202500636947708,1810.78771727753,2647.63986652292,2299.25331430464,1076.26685317061,1218.62916998663,892.297509490153,A1S_0469,(),sel1 repeat family protein,WP_000751692.1,3336530,3337117,NZ_CP012004.1,WT only
365,3115,gene-ACX60_RS15835_ACX60_RS15835,0.0487763105061995,0.951223689493801,-2.95986940071156,-2.96120654343027,987.901524788913,690.947636707894,626.884354805994,1759.21359388684,1617.77437638805,3450.82404180376,A1S_0453,(),MotA/TolQ/ExbB proton channel family protein,WP_001011664.1,3351776,3352396,NZ_CP012004.1,WT only
366,3116,gene-ACX60_RS15840_ACX60_RS15840,3.39631978985011e-07,0.999999660368021,-3.46575004681021,-3.46929476389994,454.157241994607,367.810487644073,272.293366431129,1126.32577657389,984.322691892584,1685.73990131084,A1S_0452,(),energy transducer TonB,WP_049594858.1,3352441,3353196,NZ_CP012004.1,WT only
367,3141,gene-ACX60_RS15965_asd,0.0120207091426515,0.987979290857348,-1.88746423074177,-1.88787599827843,1354.44000627009,772.104201795352,1263.92890985195,1904.62284758209,1829.70988421181,2666.48672661052,A1S_0427,asd,aspartate-semialdehyde dehydrogenase,WP_000862762.1,3377937,3379055,NZ_CP012004.1,WT only
368,3149,gene-ACX60_RS16005_ACX60_RS16005,2.92866508821987e-10,0.999999999707133,-2.51762957243718,-2.53037250972558,69.3648520731313,49.8852280812812,68.0733416077821,171.630594525545,180.145181650198,122.268171854336,,(),hypothetical protein,WP_104159590.1,3385834,3386241,NZ_CP012004.1,WT only
369,3159,gene-ACX60_RS16055_katG,1.89570581454745e-12,0.999999999998104,3.0735046447636685,3.073933950794714,7258.48415219999,7901.22448356053,8196.23353358177,3035.71614067058,3694.74235306092,867.583730072788,A1S_0412,katG,catalase/peroxidase HPI,WP_000064282.1,3395882,3398038,NZ_CP012004.1,Shared
370,3163,gene-ACX60_RS16075_ACX60_RS16075,0.0310702762192162,0.968929723780784,2.3290771337796308,2.3306402161800808,1147.80576272592,731.153641430121,1238.52840925204,550.648157436124,521.596833144037,265.347947428559,A1S_0408,(),glutathione S-transferase family protein,WP_000053841.1,3401794,3402399,NZ_CP012004.1,WT only
371,3171,gene-ACX60_RS16115_ACX60_RS16115,0.0001605753629959,0.999839424637004,-2.57688260074695,-2.60637672497699,17.5237521026858,43.1842272942434,23.3684605519252,84.6234181341229,56.5161354196699,78.0435139495761,A1S_0399,(),LysR family transcriptional regulator,WP_000375499.1,3411379,3412275,NZ_CP012004.1,WT only
372,3181,gene-ACX60_RS16165_crcB,0.0001539722997658,0.999846027700234,2.0630354470611376,2.0796001243504376,70.0950084107432,70.7327860853987,69.0893616317789,34.5644947308389,49.4516184922112,16.9094280224082,A1S_0389,crcB,fluoride efflux transporter CrcB,WP_000291732.1,3421873,3422253,NZ_CP012004.1,WT only
373,3202,gene-ACX60_RS16275_ACX60_RS16275,2.82953501740124e-08,0.99999997170465,-2.37480093051944,-2.38583091916962,69.3648520731313,67.7545635133819,58.9291613918114,157.32804498175,153.064533428273,157.387753131645,A1S_0365,(),LysE family translocator,WP_001105728.1,3443225,3443836,NZ_CP012004.1,WT only
374,3203,gene-ACX60_RS16280_ACX60_RS16280,4.299627320847319e-11,0.999999999957004,2.724221103949766,2.725368666021447,2116.72322273692,2031.89234975845,2293.15719416066,1027.39980889597,1014.93559857824,321.279132425755,A1S_0364,(),DnaJ domain-containing protein,WP_001107918.1,3443987,3444943,NZ_CP012004.1,WT only
375,3204,gene-ACX60_RS16285_ACX60_RS16285,0.0133040671074708,0.986695932892529,2.4627325394151076,2.468951588949016,302.28472377133,235.279583189326,375.927408878797,171.630594525545,155.419372404092,42.9239326722669,A1S_0363,(),MerR family transcriptional regulator,WP_000207459.1,3444955,3445284,NZ_CP012004.1,WT only
376,3262,gene-ACX60_RS16580_ACX60_RS16580,0.0028260833984301,0.99717391660157,3.52183077129449,3.538194349511006,303.014880108942,183.905243822037,370.847308758813,97.7340885492687,96.5483980086027,48.1268336022386,A1S_0301,(),alpha/beta hydrolase,WP_001986386.1,3517272,3517916,NZ_CP012004.1,Shared
377,3269,gene-ACX60_RS16615_ACX60_RS16615,1.8972302728848e-08,0.999999981027697,3.5750192433610626,3.583982964516795,567.331474324453,424.396716512392,627.90037482999,166.863078010947,209.580668847943,75.4420634845902,A1S_0293,(),lysozyme inhibitor LprI family protein,WP_001080202.1,3524644,3524997,NZ_CP012004.1,Shared
378,3270,gene-ACX60_RS16620_ACX60_RS16620,3.07025563972552e-07,0.999999692974436,1.8862319859788543,1.8862753078346135,17951.6237165264,23078.2467105581,19673.195724649,9992.7146145984,12001.4368402645,10187.2800208847,A1S_0292,(),outer membrane beta-barrel protein,WP_000472944.1,3525181,3525762,NZ_CP012004.1,WT only
379,3271,gene-ACX60_RS16625_ACX60_RS16625,0.0004033471737819,0.999596652826218,-2.42508427452231,-2.42750278610312,403.776454699386,242.725139619368,280.421526623103,650.766004242692,613.435553201,985.949726229645,A1S_0291,(),TRAP transporter large permease subunit,WP_000994938.1,3526087,3527511,NZ_CP012004.1,WT only
380,3274,gene-ACX60_RS16640_ACX60_RS16640,0.0328156949618378,0.967184305038162,1.9440323872110656,1.9461538740107966,460.728649033114,416.95116008235,484.641551446449,293.202265647806,326.145198151012,80.644964414562,A1S_3493,(),YMGG-like glycine zipper-containing protein,WP_001034851.1,3529138,3529494,NZ_CP012004.1,WT only
381,3275,gene-ACX60_RS16645_ACX60_RS16645,0.0036854827448318,0.996314517255168,2.1258079123073954,2.130856053183471,226.348464659692,228.578582402288,292.613766911064,119.187912864962,173.080664722739,58.5326354621821,A1S_3492,(),hypothetical protein,WP_000738606.1,3529708,3530073,NZ_CP012004.1,WT only
382,3278,gene-ACX60_RS16660_rplL,0.0003404623461464,0.999659537653854,-3.63073384457469,-3.63106664060696,4869.41261553382,2034.87057233047,5531.2130106383,11829.4003518475,11896.6465058405,21428.1474800886,A1S_0286,rplL,50S ribosomal protein L7/L12,WP_001229360.1,3538914,3539285,NZ_CP012004.1,WT only
383,3279,gene-ACX60_RS16665_rplJ,0.0088756097997808,0.991124390200219,-3.27627140333204,-3.27670603479201,2827.89549557092,2149.53214135312,3261.42427702956,6531.49762499991,6999.7588556237,13465.1076067669,A1S_0285,rplJ,50S ribosomal protein L10,WP_001196213.1,3539328,3539834,NZ_CP012004.1,WT only
384,3310,gene-ACX60_RS16820_ACX60_RS16820,0.0005510736978119,0.999448926302188,2.1594292490517413,2.1657590586678195,173.777208351634,253.148918621427,197.107884655369,112.036638093064,107.145173399791,68.9384373221256,A1S_0252,(),hypothetical protein,WP_198482718.1,3564302,3565381,NZ_CP012004.1,Shared
385,3315,gene-ACX60_RS16845_gluQRS,0.0001330011640099,0.99986699883599,-2.19850474798665,-2.20083540695403,293.522847719987,269.529142767519,245.876845807213,473.176014073899,534.548447511045,772.630788100803,A1S_0247,gluQRS,tRNA glutamyl-Q(34) synthetase GluQRS,WP_049594864.1,3569786,3570769,NZ_CP012004.1,WT only
386,3319,gene-ACX60_RS16865_ACX60_RS16865,0.0082244567206707,0.991775543279329,-2.82831570046595,-2.82923501277788,1389.48751047546,739.343753503167,999.7637036128,2436.20093895982,2208.83895931877,4206.54540188215,A1S_0243,(),ferrous iron transporter B,WP_001278226.1,3573819,3575672,NZ_CP012004.1,WT only
387,3321,gene-ACX60_RS16875_xerD,0.0014732029552119,0.998526797044788,-2.36213407550732,-2.36779941067147,105.872668953727,139.231905241785,133.098623143574,253.870254402369,231.951639118229,409.728448235274,A1S_0241,xerD,site-specific tyrosine recombinase XerD,WP_000608734.1,3576076,3576996,NZ_CP012004.1,WT only
388,3349,gene-ACX60_RS17015_ACX60_RS17015,0.007007382457255,0.992992617542745,-1.88276187196006,-1.88828912584191,105.142512616115,42.4396716512392,103.634042447668,148.984891081202,153.064533428273,172.346093305314,A1S_3490,(),hypothetical protein,WP_000529372.1,3605748,3606119,NZ_CP012004.1,WT only
389,3354,gene-ACX60_RS17045_ACX60_RS17045,7.74956528126758e-06,0.999992250434719,2.1168318542905684,2.1180591597882112,1048.9937055569,814.811913478072,1168.2299837917,486.382034819336,511.859573979023,433.258567691072,A1S_0207,(),Tn7 transposase TnsA N-terminal domain-containing protein,ACX60_RS17045,<3613289,3613714,NZ_CP012004.1,WT only
390,3360,gene-ACX60_RS17075_ACX60_RS17075,0.0008661193347111,0.999133880665289,-2.72356367806766,-2.72391837888749,2595.70578021034,2920.89178750546,2127.54593024919,9164.35862018692,7123.38790185423,4534.32816047037,A1S_0201,(),OprD family outer membrane porin,WP_000910001.1,3619542,3620816,NZ_CP012004.1,WT only
391,3378,gene-ACX60_RS17165_ACX60_RS17165,0.0002108040689087,0.999789195931091,-1.95489774495797,-1.97143433214031,33.5871915301478,18.6138910751049,38.6087609118764,65.553352075729,58.8709743954895,54.6304597647033,A1S_0181,(),helix-turn-helix domain-containing protein,WP_000350995.1,3641144,3641548,NZ_CP012004.1,WT only
392,3382,gene-ACX60_RS17185_cysK,2.1094237467878e-15,0.999999999999998,2.1734983288325624,2.174083621730461,2069.99321712976,2458.52273319986,2328.71789500055,1131.09329308849,1213.91949203499,809.051094610606,A1S_0177,cysK,cysteine synthase A,WP_000102367.1,3643668,3644666,NZ_CP012004.1,WT only
393,3385,gene-ACX60_RS17200_ACX60_RS17200,3.96503063559983e-06,0.999996034969364,2.629993904982122,2.630587311418439,3680.11206814141,4559.53218329839,3127.48235726607,975.755686251583,1917.8161844921,1427.545942661,,,,,,,,WT only
394,3390,gene-ACX60_RS17225_ACX60_RS17225,0.0053523579570186,0.994647642042981,2.0568878497024476,2.0651717286358036,116.825014017905,175.71513174899,121.92240287961,70.3208685903275,71.8225887624972,58.5326354621821,A1S_0172,(),DUF2236 domain-containing protein,WP_001177950.1,3652079,3653293,NZ_CP012004.1,WT only
395,3402,gene-ACX60_RS17285_ACX60_RS17285,1.78643568948811e-06,0.999998213564311,2.2307071415897877,2.2310734723713455,3967.66953858311,3435.37973682136,4388.19048364196,1871.2502319799,2328.93574708556,1084.80484389911,A1S_0159,(),glutathione peroxidase,WP_000194676.1,3664142,3664687,NZ_CP012004.1,WT only
396,3404,gene-ACX60_RS17295_ACX60_RS17295,2.02421968076294e-10,0.999999999797578,-2.26921760438708,-2.26961290920423,1994.05695801812,1023.76400913077,2033.05606801749,3649.53389192513,3745.37139104104,4068.6685272379,A1S_0157,(),DUF2846 domain-containing protein,WP_000669951.1,3665481,3665963,NZ_CP012004.1,Shared
397,3420,gene-ACX60_RS17375_ACX60_RS17375,1.6593480239635e-05,0.99998340651976,-2.23598225069089,-2.23652406624814,1236.88483591457,1034.93234377583,1316.76195109979,2607.83153348537,2055.77442589049,3362.37472599424,A1S_0140,(),NAD-dependent malic enzyme,WP_000623102.1,3678239,3679936,NZ_CP012004.1,WT only
398,3431,gene-ACX60_RS17430_ACX60_RS17430,0.0002753528077518,0.999724647192248,2.010554700478363,2.0136786203873545,315.427537848345,331.327261136867,377.95944892679,220.497638800179,202.516151920484,85.8478653445337,A1S_0128,(),DoxX family protein,WP_000483007.1,3690533,3690970,NZ_CP012004.1,WT only
399,3440,gene-ACX60_RS17475_ACX60_RS17475,7.848044436542519e-11,0.99999999992152,3.041982694094766,3.0683237938126333,125.586890069248,123.596236738697,124.9704629516,44.0995277600359,51.8064574680307,26.0145046498587,A1S_0119,(),4'-phosphopantetheinyl transferase superfamily protein,WP_001279798.1,3695170,3695934,NZ_CP012004.1,WT only
400,3441,gene-ACX60_RS17480_ACX60_RS17480,0.0001431563816906,0.999856843618309,2.4459798470264302,2.4478931542573674,1028.06012335757,887.510326461002,994.683603492817,538.729366149628,548.677481365962,101.456568134449,A1S_0118,(),alpha/beta fold hydrolase,WP_000369410.1,3695927,3697792,NZ_CP012004.1,WT only
401,3442,gene-ACX60_RS17485_ACX60_RS17485,1.59521207736546e-05,0.999984047879226,2.499437818849393,2.5014919067636647,875.457448796679,937.395554542283,1059.70888502861,467.21661843065,551.032320341782,130.072523249293,A1S_0117,(),hypothetical protein,WP_000191717.1,3697846,3699120,NZ_CP012004.1,WT only
402,3445,gene-ACX60_RS17500_ACX60_RS17500,0.0004597055892244,0.999540294410776,2.8759790216969834,2.887843031059641,248.253154788049,209.964691327183,260.101126143168,100.117846806568,146.000016500814,2.60145046498587,A1S_0114,(),acyl carrier protein,WP_001030690.1,3706748,3707008,NZ_CP012004.1,WT only
403,3459,gene-ACX60_RS17570_ACX60_RS17570,0.0076714027999154,0.992328597200085,-3.36014906817454,-3.36173832879079,871.076510771007,780.294313868398,684.797496173808,3772.29744217604,2660.96804267612,1420.39195388228,A1S_0098,(),amino acid permease,WP_000179000.1,3723651,3725081,NZ_CP012004.1,WT only
404,3460,gene-ACX60_RS17575_ACX60_RS17575,0.0316231689132072,0.968376831086793,-4.17308726035033,-4.17537337714823,891.520888224141,636.595074768588,655.332915477903,4732.95201986764,3014.19388904906,1369.66366981506,A1S_0099,(),amino acid permease,WP_000205430.1,3725452,3726891,NZ_CP012004.1,Shared
405,3467,gene-ACX60_RS17610_ACX60_RS17610,2.33846275676797e-12,0.999999999997662,2.4992148056112646,2.5009579190212987,1111.29794584533,1129.49091043737,1143.02252699634,566.142586108569,572.225871124158,214.619663361334,A1S_0091,(),nuclear transport factor 2 family protein,WP_000059273.1,3733822,3734202,NZ_CP012004.1,Shared
406,3468,gene-ACX60_RS17615_ACX60_RS17615,3.61418259418045e-05,0.999963858174058,2.1568843311993118,2.158234861859463,911.235109339662,937.395554542283,1059.70888502861,566.142586108569,574.580710099977,206.815311966377,A1S_0090,(),ribonuclease E inhibitor RraB,WP_001078193.1,3734231,3734605,NZ_CP012004.1,WT only
407,3470,gene-ACX60_RS17625_ACX60_RS17625,1.07466845600257e-06,0.999998925331544,1.863638492739679,1.8712211777397882,110.98376331701,109.449679521617,114.810262711633,77.4721433622252,60.0483938833993,41.6232074397739,A1S_0088,(),DUF1003 domain-containing protein,WP_000428561.1,3735492,3736193,NZ_CP012004.1,WT only
408,3480,gene-ACX60_RS17675_ACX60_RS17675,0.0056328732053802,0.99436712679462,2.4461021725388377,2.4892230168840848,37.2379732182074,40.2060047222266,53.8490612718277,25.029461701642,21.1935507823762,6.50362616246467,A1S_0079,(),GNAT family N-acetyltransferase,WP_000216062.1,3746689,3747198,NZ_CP012004.1,WT only
409,3487,gene-ACX60_RS17710_ACX60_RS17710,6.66133814775094e-16,0.999999999999999,-2.02434551304584,-2.02455613397304,2529.99170982526,2833.77877727397,2287.06107401668,5562.49989340777,4447.11340583528,5479.95540449273,A1S_0071,(),aspartate/tyrosine/aromatic aminotransferase,WP_000486246.1,3757479,3758693,NZ_CP012004.1,WT only
410,3520,gene-ACX60_RS17880_ACX60_RS17880,7.2708616905004e-11,0.999999999927291,-2.31843002071463,-2.32300832140822,175.96767736447,112.427902093634,164.595243887473,300.353540419704,346.161329445478,405.826272537796,A1S_0040,(),ferredoxin reductase,WP_000994552.1,3797194,3798219,NZ_CP012004.1,WT only
411,3542,gene-ACX60_RS17990_ACX60_RS17990,2.4567151379884e-07,0.999999754328486,1.978273353029789,1.979207130882772,1060.18700221249,1072.90468156905,1128.79824666039,675.795465944334,652.290396302023,319.978407193262,A1S_0017,(),NAD(P)H-dependent oxidoreductase,WP_000964178.1,3818674,3819216,NZ_CP012004.1,WT only
412,3545,gene-ACX60_RS18005_ACX60_RS18005,3.96503063559983e-06,0.999996034969364,2.629993904982122,2.630587311418439,3680.11206814141,4559.53218329839,3127.48235726607,975.755686251583,1917.8161844921,1427.545942661,,,,,,,,WT only
413,3555,gene-ACX60_RS18055_grpE,0.0016300283220958,0.998369971677904,-2.02906523377395,-2.03010625492416,580.474288401468,294.844034629662,679.717396053825,924.898203832104,969.016238549757,1263.00420075064,A1S_2959,grpE,nucleotide exchange factor GrpE,WP_001262789.1,3830596,3831150,NZ_CP012004.1,Shared
414,3568,gene-ACX60_RS18120_ACX60_RS18120,0.0050073917542181,0.994992608245782,-1.84796682431303,-1.85968548366661,41.6189112438788,30.5267813631721,41.6568209838667,57.2101981751817,77.7096862020461,76.7427887170832,A1S_3871,(),hypothetical protein,WP_001256729.1,3845423,3845788,NZ_CP012004.1,WT only
415,3569,gene-ACX60_RS18125_ACX60_RS18125,0.0,1.0,-2.12346630386086,-2.12837647098694,132.888453445367,132.530904454747,94.4898622316976,239.567704858573,263.741965291793,262.746496963573,A1S_2970,(),glutathionylspermidine synthase family protein,WP_000823190.1,3845810,3846970,NZ_CP012004.1,WT only
416,3573,gene-ACX60_RS18150_ACX60_RS18150,6.37479432652466e-06,0.999993625205673,5.632470558111894,5.639836548032832,1837.07334543156,1316.37437683142,2426.25581730423,429.076486313863,500.403282361661,59.833360694675,A1S_2975,(),GlsB/YeaQ/YmgE family stress response membrane protein,WP_000269732.1,3850611,3850862,NZ_CP012004.1,Shared
417,3579,gene-ACX60_RS18180_yidD,0.0002143872163364,0.999785612783664,-2.26899006759517,-2.27408562505076,143.840798509546,108.705123878613,139.194743287555,226.457034443428,275.516160170891,388.916844515388,A1S_2982,yidD,membrane protein insertion efficiency factor YidD,WP_000251652.1,3856275,3856595,NZ_CP012004.1,WT only
418,3591,gene-ACX60_RS18255_ACX60_RS18255,0.0,1.0,3.552673124710111,3.5559501431055383,1375.61454006084,1382.63982905879,1599.21551777088,477.943530588497,414.451659744246,332.985659518191,,(),hypothetical protein,WP_000069169.1,14039,14398,NZ_CP012005.1,Shared
419,3666,gene-ACX60_RS18665_trbK,0.0166613219855251,0.983338678014475,-2.26254905969199,-2.27675796589346,71.5553210859671,16.3802241460923,51.8170212238342,101.309725935218,127.161304694257,89.7500410420125,,trbK,entry exclusion lipoprotein TrbK,WP_000718002.1,86460,86696,NZ_CP012005.1,Shared
420,3680,gene-ACX60_RS18750_ACX60_RS18750,4.89238115763957e-06,0.999995107618842,3.485693756444274,3.4861191274222887,8663.24653325829,13493.0532836585,9890.67044800163,3394.12611344681,3367.09005796538,2431.49770610834,A1S_0209,(),DDE-type integrase/transposase/recombinase,WP_000573066.1,97488,99398,NZ_CP012005.1,WT only
421,3681,gene-ACX60_RS18755_ACX60_RS18755,0.0,1.0,2.8066851810483184,2.807397837636232,3371.79625302141,4064.68561184494,3759.71097739829,1435.8567862842,1499.66742755582,1052.55986538561,A1S_0207,(),heteromeric transposase endonuclease subunit TnsA,WP_000736393.1,99399,100109,NZ_CP012005.1,Shared
422,3683,gene-ACX60_RS18765_ACX60_RS18765,1.72834521695586e-05,0.99998271654783,1.8665096036129007,1.8704027570954689,200.792992843275,220.388470329242,233.684605519252,144.217374566604,133.048402133806,72.8406130196043,,(),hypothetical protein,WP_000798673.1,100744,101100,NZ_CP012005.1,WT only
423,3685,gene-ACX60_RS18775_ACX60_RS18775,0.020077395597409,0.979922604402591,1.83611918487959,1.8390903777524432,306.665661797002,207.731024398171,299.725907079041,148.984891081202,176.612923186468,117.065270924364,A1S_0016,(),tyrosine-type recombinase/integrase,WP_000886984.1,101670,102602,NZ_CP012005.1,WT only
424,3694,gene-ACX60_RS18820_ACX60_RS18820,0.007007382457255,0.992992617542745,-1.88276187196006,-1.88828912584191,105.142512616115,42.4396716512392,103.634042447668,148.984891081202,153.064533428273,172.346093305314,A1S_3490,(),hypothetical protein,WP_000529372.1,111452,111823,NZ_CP012005.1,WT only
425,3699,gene-ACX60_RS18850_ACX60_RS18850,7.74956528126758e-06,0.999992250434719,2.1168318542905684,2.1180591597882112,1048.9937055569,814.811913478072,1168.2299837917,486.382034819336,511.859573979023,433.258567691072,A1S_0207,(),Tn7 transposase TnsA N-terminal domain-containing protein,ACX60_RS18850,<118993,119418,NZ_CP012005.1,WT only
426,3710,gene-ACX60_RS18910_ACX60_RS18910,2.26094932296306e-05,0.99997739050677,-2.35909869667042,-2.36638095591892,143.110642171934,72.2218973714071,78.2335418477496,272.940320460763,220.177444239131,201.612411036405,A1S_3510,(),hypothetical protein,WP_000064102.1,127729,128520,NZ_CP012005.1,WT only
427,3759,gene-ACX60_RS19495_ACX60_RS19495,7.81377296199537e-10,0.999999999218623,4.560532221911281,4.641283114165259,87.6187605134291,104.237790020588,130.050563071584,25.029461701642,36.5000041252035,7.80435139495761,,(),hypothetical protein,WP_000161254.1,1551410,1551541,NZ_CP012004.1,WT only
428,3774,gene-ACX60_RS19590_ACX60_RS19590,0.0,1.0,5.0058860674788415,5.03928530945132,264.316594215511,318.669815205796,367.799248686823,64.3614729470794,80.0645251778657,44.2246579047598,A1S_3585,(),hypothetical protein,WP_000854552.1,2840926,2841090,NZ_CP012004.1,Shared
429,3792,gene-ACX60_RS19750_ACX60_RS19750,5.63862747915422e-05,0.999943613725208,8.40909150074658,9.77040716212092,30.6665661797002,16.3802241460923,36.5767208638829,3.57563738594886,2.35483897581958,2.60145046498587,A1S_3658,(),hypothetical protein,WP_000251637.1,2351116,2351259,NZ_CP012004.1,WT only
430,3797,gene-ACX60_RS19780_ACX60_RS19780,0.0184847793699939,0.981515220630006,1.8254159752427281,1.831285289376513,138.729704146263,122.107125452688,144.274843407538,101.309725935218,84.7742031295049,35.1195812773092,A1S_3680,(),hypothetical protein,WP_000966850.1,2204138,2204386,NZ_CP012004.1,WT only
431,3799,gene-ACX60_RS19790_ACX60_RS19790,2.28010614305996e-05,0.999977198938569,-3.19025466970983,-3.26084299162448,18.9840647779096,7.44555643004197,22.3524405279285,48.8670442746344,40.0322625889328,70.2391625546185,A1S_3496,(),hypothetical protein,WP_001000882.1,3431484,3431864,NZ_CP012004.1,WT only
432,3804,gene-ACX60_RS19815_ACX60_RS19815,0.0405157117605653,0.959484288239435,3.946689488153982,3.9627457038149063,262.126125202675,562.884066111173,319.030287534979,106.077242449816,131.870982645896,50.7282840672245,A1S_2724,(),BapA prefix-like domain-containing protein,ACX60_RS19815,839319,>839516,NZ_CP012004.1,WT only
433,3820,gene-ACX60_RS19895_ACX60_RS19895,0.0,1.0,3.6847758234795607,3.715821728519665,165.015332300291,158.590351959894,181.867584295418,46.4832860173351,51.8064574680307,37.7210317422951,A1S_3662,(),stress-induced protein,ACX60_RS19895,2341484,>2342263,NZ_CP012004.1,WT only
